ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
1F2866842F6D777F,electric_bike,2020-11-03 15:10:52,2020-11-03 15:16:34,,,Washington & Marquette,30,44.97,-93.27,44.98064866666667,-93.2671795,casual
1FC8F5CBAC02BDB6,classic_bike,2020-11-03 16:50:07,2020-11-03 16:59:51,Washington & Cedar,17,23rd Ave SE & 6th Street SE,33,44.97344,-93.24748,44.977028,-93.221639,casual
F3C9A8CE2C724B47,classic_bike,2020-11-03 13:44:34,2020-11-03 15:10:33,Lake Nokomis,158,Lake Nokomis,158,44.915957,-93.242761,44.915957,-93.242761,casual
59F14825DFE6B9C7,electric_bike,2020-11-04 12:21:46,2020-11-04 13:07:42,Coffman Union,26,University Ave SE & SE Bedford Street,203,44.97328316666667,-93.23473566666667,44.968860666666664,-93.21028633333333,casual
A420E9398B8926CB,electric_bike,2020-11-02 15:26:23,2020-11-02 16:22:25,Lakeside Center,90,Cedar Lake Point Beach,801,44.94847766666667,-93.317345,44.961116833333335,-93.32483,casual
7317C4B091B48D65,electric_bike,2020-11-02 16:48:25,2020-11-02 17:03:43,,,,,44.99,-93.29,45.0,-93.29,casual
AA89AAB1BD17FDF6,classic_bike,2020-11-02 15:42:05,2020-11-02 15:51:44,Washington & Cedar,17,22nd Ave S & Franklin Ave,16,44.97344,-93.24748,44.96293,-93.241042,casual
B0E78BF172FC477E,electric_bike,2020-11-02 17:52:59,2020-11-02 18:10:26,Bryant Ave N & West Broadway,69,NE Lowry Ave. & NE Filmore Ave.,,44.999394,-93.29093333333333,45.01,-93.24,casual
F9BB8E2CA06021D6,electric_bike,2020-11-03 12:30:44,2020-11-03 12:44:04,,,,,44.99,-93.22,44.98,-93.23,casual
40D775949965D409,electric_bike,2020-11-03 09:51:03,2020-11-03 09:54:37,15th Ave SE & Como Ave SE,112,,,44.98719766666667,-93.23044966666667,44.99,-93.22,casual
732596E0E8109C23,electric_bike,2020-11-02 16:12:50,2020-11-02 16:18:03,Nicollet & Franklin,62,,,44.9634705,-93.278016,44.98,-93.27,casual
8C1AAF45615A1155,classic_bike,2020-11-03 16:15:00,2020-11-03 16:54:58,West 15th Street & Willow,94,Gateway Park,92,44.968237,-93.281991,44.9825943,-93.2675139,casual
0ECCAA6ECA29B535,electric_bike,2020-11-03 16:07:26,2020-11-03 16:51:31,West 36th Street & Bryant Ave S,96,West 36th Street & Bryant Ave S,96,44.93774883333333,-93.2910715,44.9377255,-93.29119116666666,casual
CAD1CEB9B309D322,electric_bike,2020-11-03 17:12:39,2020-11-03 18:24:09,Lake Street & Humboldt,45,Lake Street & Humboldt,45,44.94868816666666,-93.300725,44.9485685,-93.30068716666666,casual
5B6882F4E6EC5484,classic_bike,2020-11-03 16:07:54,2020-11-03 17:40:03,Walker Art Center,18,YWCA Uptown,22,44.967238414605504,-93.28849822282791,44.95131,-93.29853,casual
46DB6FCB8F8152C2,electric_bike,2020-11-02 00:31:08,2020-11-02 00:49:11,,,,,44.97,-93.25,44.99,-93.3,casual
7333C9160C388972,electric_bike,2020-11-01 01:32:33,2020-11-01 01:52:33,Currie Park,39,,,44.969381,-93.25098383333334,44.99,-93.3,casual
30A6D66ADC7F1390,electric_bike,2020-11-04 22:00:45,2020-11-04 22:04:56,NE Broadway St & NE 5th St,,,,45.0,-93.26,45.01,-93.25,casual
7F5BD4CBCB60426C,classic_bike,2020-11-01 01:17:59,2020-11-01 23:18:06,Dupont Ave S & W 29th Street,162,,,44.949699,-93.293129,,,casual
3C27DEE8B69BB46F,electric_bike,2020-11-03 16:22:02,2020-11-03 16:42:18,,,Glenwood Ave & N Fremont Ave,,44.96,-93.29,44.98,-93.3,casual
55A80CE70C39A4E2,electric_bike,2020-11-03 15:14:13,2020-11-03 15:57:35,Glenwood Ave & N Fremont Ave,,,,44.98,-93.3,44.96,-93.28,casual
5599BD33F5C31CF4,electric_bike,2020-11-03 09:40:44,2020-11-03 09:46:01,,,West Broadway & Logan Ave N,72,45.0,-93.3,45.00248533333333,-93.30590533333333,casual
D5AC233ACCE6A047,electric_bike,2020-11-03 09:09:31,2020-11-03 09:27:34,,,,,44.97,-93.28,45.0,-93.3,casual
D7747000C89AC638,electric_bike,2020-11-03 12:53:30,2020-11-03 13:05:46,West Broadway & Logan Ave N,72,,,45.0024435,-93.305917,44.98,-93.27,casual
BF49A2E26B4451A8,electric_bike,2020-11-02 20:46:10,2020-11-02 21:06:09,26th Street & Hennepin,46,W 27th St and S Girard Ave,,44.95549483333333,-93.2971125,44.95,-93.3,casual
2351189E8B592A58,electric_bike,2020-11-03 17:42:11,2020-11-03 17:48:00,W 27th St and S Girard Ave,,W 33rd St and S Hennepin Ave,,44.95,-93.3,44.94,-93.3,casual
D021569780761FE6,classic_bike,2020-11-03 16:25:53,2020-11-03 16:56:13,YWCA Uptown,22,YWCA Uptown,22,44.95131,-93.29853,44.95131,-93.29853,casual
8499F00C0FBC9727,electric_bike,2020-11-03 17:33:33,2020-11-03 18:30:03,,,,,44.91,-93.24,44.91,-93.24,casual
BD1936FF12818A20,electric_bike,2020-11-03 07:48:01,2020-11-03 07:52:09,Washington Ave N & Cedar Lake Trail,192,Hennepin County Government Center,31,44.98532316666667,-93.2740035,44.97704683333333,-93.26666916666667,casual
88B295D14D95881E,classic_bike,2020-11-03 13:49:22,2020-11-03 13:55:01,North 2nd Street & 4th Ave N,13,North 2nd Street & 4th Ave N,13,44.986087,-93.272459,44.986087,-93.272459,casual
2F589534E0ED055F,classic_bike,2020-11-03 13:56:21,2020-11-03 14:35:20,North 2nd Street & 4th Ave N,13,North 2nd Street & 4th Ave N,13,44.986087,-93.272459,44.986087,-93.272459,casual
937F5BEA808A116B,electric_bike,2020-11-01 01:35:52,2020-11-01 01:44:03,Spruce Pl & W Grant St,,,,44.97,-93.28,44.98,-93.26,casual
3C6E41856920F409,electric_bike,2020-11-01 01:05:25,2020-11-01 01:14:39,S 3rd St & Norm McGrew Pl,,,,44.98,-93.26,44.98,-93.26,casual
5F69463D6D98ECBA,electric_bike,2020-11-01 14:26:15,2020-11-01 14:58:46,North Mississippi Regional Park,148,North Mississippi Regional Park,148,45.042632,-93.28361666666666,45.04253333333333,-93.28358466666667,casual
C48C1B1BFE8F2002,electric_bike,2020-11-04 15:08:22,2020-11-04 15:28:48,,,,,44.97,-93.25,45.0,-93.24,casual
CE21750014AEF2A5,classic_bike,2020-11-04 01:00:43,2020-11-04 01:31:04,Washington Ave N & Cedar Lake Trail,192,Nicollet Ave & W 37th Street,51,44.98544035532649,-93.27409476041794,44.93531794345143,-93.27807784080505,casual
F651A59BD47A0ADA,electric_bike,2020-11-03 19:15:13,2020-11-03 19:32:19,E 26th St & 1st Ave S,,E 26th St & 1st Ave S,,44.96,-93.28,44.96,-93.28,casual
9F51549A4B6A7F45,electric_bike,2020-11-04 16:42:52,2020-11-04 17:09:23,E River Parkway & E Franklin Ave,,,,44.96,-93.22,44.95,-93.25,casual
96EEA819E0FBBB85,electric_bike,2020-11-04 14:50:54,2020-11-04 14:55:37,,,E River Parkway & E Franklin Ave,,44.96,-93.23,44.96,-93.22,casual
4B9DE40627E198D6,electric_bike,2020-11-04 13:58:48,2020-11-04 14:05:31,E 24th St & Bloomington Ave,,,,44.96,-93.25,44.96,-93.24,casual
AF61EC9E194C7A68,electric_bike,2020-11-04 14:29:42,2020-11-04 14:43:50,,,,,44.96,-93.24,44.96,-93.23,casual
FDB50B2933922A6E,electric_bike,2020-11-03 12:13:06,2020-11-03 13:13:34,4th Street S & 19th Ave,29,E. Franklin Ave. & S. 26th Ave.,,44.9700595,-93.2452495,44.96,-93.23,member
16B5D764AB0774A8,electric_bike,2020-11-03 12:37:32,2020-11-03 13:12:23,W Lake of the Isles Pkwy & W 21st Street,805,W Lake of the Isles Pkwy & W 21st Street,805,44.961469,-93.30476133333333,44.961380166666665,-93.30473983333333,casual
732A1317B24FC088,electric_bike,2020-11-03 11:31:00,2020-11-03 11:37:20,SE University Ave & SE 15th Ave,,6th Ave SE & University Ave,89,44.98,-93.23,44.983442833333335,-93.24802066666666,casual
FFEA38956CCDC82C,electric_bike,2020-11-03 07:42:35,2020-11-03 07:46:57,SE University Ave & SE 10th Ave,,Washington Ave SE & Union Street SE,116,44.98,-93.24,44.97380866666666,-93.23219883333333,casual
97E79F48330EB741,electric_bike,2020-11-02 20:35:21,2020-11-02 20:58:31,McNamara Center,59,,,44.974364333333334,-93.2285345,45.01,-93.29,casual
BFB473EB80C89AC7,electric_bike,2020-11-03 14:11:12,2020-11-03 14:29:56,,,,,45.01,-93.29,44.98,-93.24,casual
5D1C998441509529,electric_bike,2020-11-01 08:56:39,2020-11-01 08:59:39,,,,,44.99,-93.28,44.99,-93.27,casual
6AB514B66544A5FD,electric_bike,2020-11-01 09:51:30,2020-11-01 10:14:54,,,,,45.01,-93.29,44.98,-93.23,casual
5ABA27E340DCB665,electric_bike,2020-11-04 11:18:20,2020-11-04 12:04:18,W 24th Street & Hennepin Ave,,W 24th Street & Hennepin Ave,,44.96,-93.29,44.96,-93.29,casual
532251ECE9AF88DE,electric_bike,2020-11-02 13:14:55,2020-11-02 13:27:15,Chicago Ave & E 25th St,,,,44.96,-93.26,44.95,-93.3,casual
25E772C783A1056E,electric_bike,2020-11-02 17:03:10,2020-11-02 17:11:17,,,Chicago Ave & E 25th St,,44.96,-93.29,44.96,-93.26,casual
20B22512A386B950,electric_bike,2020-11-02 16:43:06,2020-11-02 16:50:09,Chicago Ave & E 25th St,,,,44.96,-93.26,44.96,-93.29,casual
6863A66EE92AECAA,electric_bike,2020-11-02 14:05:06,2020-11-02 14:05:12,,,,,44.95,-93.3,44.95,-93.3,casual
54C62907497D7714,electric_bike,2020-11-02 14:06:08,2020-11-02 14:06:46,,,,,44.95,-93.3,44.95,-93.3,casual
15AF8BBE226BCB78,electric_bike,2020-11-02 14:07:12,2020-11-02 14:21:03,,,Chicago Ave & E 25th St,,44.95,-93.3,44.96,-93.26,casual
442A93806A483456,electric_bike,2020-11-04 16:11:12,2020-11-04 16:22:10,SE 4th Street & SE 3rd Ave,223,N 2nd St & W Broadway Ave,,44.98650966666666,-93.2505935,45.0,-93.28,casual
CDA49EDD3BC5565E,classic_bike,2020-11-03 19:37:47,2020-11-03 19:51:58,Franklin & Portland,43,Nicollet Mall & 10th Street,41,44.96284129291228,-93.26752066612244,44.973839,-93.274544,casual
39892AF696C1833E,electric_bike,2020-11-04 16:36:01,2020-11-04 17:23:03,Chicago Ave & S Washington Ave,145,Chicago Ave & S Washington Ave,145,44.97762866666667,-93.2569405,44.97727483333333,-93.25700866666666,casual
B68F9A775A2C5C5D,electric_bike,2020-11-03 14:33:24,2020-11-03 16:12:16,Cedar Lake Point Beach,801,,,44.96113783333333,-93.3247455,44.97,-93.32,casual
14B310771F1BACE1,electric_bike,2020-11-03 13:36:07,2020-11-03 13:41:27,,,"Lyndale Ave S & 22nd Street ",19,44.96,-93.27,44.960717,-93.28821883333333,casual
4393BA42627F2363,electric_bike,2020-11-03 07:59:05,2020-11-03 08:04:40,"Lyndale Ave S & 22nd Street ",19,,,44.960771666666666,-93.28817816666667,44.96,-93.27,casual
C36CF66E59990705,electric_bike,2020-11-03 16:18:15,2020-11-03 16:25:22,Franklin & Portland,43,"Lyndale Ave S & 22nd Street ",19,44.9628345,-93.26752733333333,44.960762,-93.28819866666667,casual
A1E17548C15033A6,electric_bike,2020-11-02 10:49:58,2020-11-02 10:54:24,SE Yale Ave & SE Superior St,,Mayo Memorial Building,28,44.97,-93.22,44.97217883333333,-93.23191716666666,casual
808F7DDB0EEB3906,electric_bike,2020-11-02 15:18:44,2020-11-02 15:39:14,S 9th Ave & S 2nd St,,,,44.98,-93.26,44.95,-93.21,casual
F4165B88BF3275A4,electric_bike,2020-11-02 17:13:42,2020-11-02 17:35:07,Washington & Cedar,17,Northeast Athletic Field Park,840,44.973436,-93.2473895,45.001921333333335,-93.23804183333333,casual
6F38435E31B3322C,electric_bike,2020-11-02 16:09:27,2020-11-02 16:58:43,Beltrami Park,808,,,44.997074833333336,-93.24264216666667,44.97,-93.24,casual
69933994CB505705,electric_bike,2020-11-02 21:18:40,2020-11-02 21:23:24,Mayo Memorial Building,28,SE Yale Ave & SE Superior St,,44.97187666666667,-93.23181833333334,44.97,-93.22,casual
CF602373CE6930FC,electric_bike,2020-11-03 11:35:18,2020-11-03 11:38:58,SE Yale Ave & SE Superior St,,Mayo Memorial Building,28,44.97,-93.22,44.972035,-93.23190016666666,casual
7044B25E64AAFC21,electric_bike,2020-11-03 17:22:00,2020-11-03 18:03:46,West 36th Street & Bryant Ave S,96,,,44.937735,-93.291049,44.95,-93.31,casual
B8235125CC597C60,electric_bike,2020-11-03 17:21:08,2020-11-03 17:50:29,,,S 9th St & S Portland Ave,,44.97,-93.27,44.97,-93.27,casual
6C2513E5E204E99E,electric_bike,2020-11-03 16:08:46,2020-11-03 16:27:21,Lake of the Isles Park,806,"Lyndale Ave S & 22nd Street ",19,44.95144916666667,-93.30836333333333,44.9607535,-93.2880955,casual
F18195D2645D206D,classic_bike,2020-11-03 14:59:10,2020-11-03 15:52:39,Lakeside Center,90,Upton Ave S & Sheridan Ave S,167,44.94846716687744,-93.3172944188118,44.92515,-93.314597,casual
116B1F8CD72331C8,electric_bike,2020-11-03 16:24:41,2020-11-03 16:43:13,Upton Ave S & Sheridan Ave S,167,Lakeside Center,90,44.92521516666667,-93.31464833333334,44.94847866666667,-93.3171815,casual
EB4D3FFE8329082E,electric_bike,2020-11-01 16:37:33,2020-11-01 16:50:29,SE 6th Ave & SE Main St,,Hennepin & Laurel Ave,12,44.98,-93.25,44.97392983333334,-93.2829995,casual
3792963D9B07D0AC,electric_bike,2020-11-01 16:56:56,2020-11-01 17:28:21,Loring Park,37,SE 6th Ave & SE Main St,,44.97152333333333,-93.28491,44.98,-93.25,casual
C6641FFA16E7BE0C,electric_bike,2020-11-04 12:38:55,2020-11-04 13:08:56,Farview Park,71,E 28th St & 21st Ave S,,45.0059975,-93.287703,44.95,-93.24,casual
8669A02320F9C79E,electric_bike,2020-11-04 13:42:39,2020-11-04 13:59:27,Glenwood Ave & Gramercy Ave,,NE Broadway Ave & NE Marshall St,,44.98,-93.3,45.0,-93.27,casual
7D1CCBE512360A19,electric_bike,2020-11-03 22:10:11,2020-11-03 22:30:37,NE Broadway Ave & NE Marshall St,,Glenwood Ave & Gramercy Ave,,45.0,-93.27,44.98,-93.3,casual
BE9F9248959AC8AE,electric_bike,2020-11-04 17:37:09,2020-11-04 18:29:14,West 36th Street & Bryant Ave S,96,West 36th Street & Bryant Ave S,96,44.937753,-93.29111833333333,44.93776,-93.291098,casual
FD22EEA86E154F47,classic_bike,2020-11-04 15:43:40,2020-11-04 15:55:59,Lakeside Center,90,Lagoon Ave & S Hennepin Ave,919,44.94846716687744,-93.3172944188118,44.9493619,-93.2986627,casual
3CCD1D84244C0130,electric_bike,2020-11-03 15:31:47,2020-11-03 15:46:17,Marquette Ave & S 1st St,,Boom Island Park,153,44.98,-93.27,44.9925605,-93.27024916666667,member
83E66259F58BF40E,classic_bike,2020-11-03 15:47:22,2020-11-03 16:48:34,Boom Island Park,153,Chicago Ave & S Washington Ave,145,44.99254,-93.270256,44.977424322594445,-93.25676500797272,member
17D20097A400E0B1,classic_bike,2020-11-03 16:49:04,2020-11-03 16:54:31,Chicago Ave & S Washington Ave,145,South 2nd Street & 3rd Ave S,32,44.977424322594445,-93.25676500797272,44.98096183249473,-93.26354429125784,member
9AC61D518C7B2C7C,docked_bike,2020-11-02 16:46:29,2020-11-02 16:58:04,Minneapolis Farmers Market,64,7th Street & 4th Ave S,53,44.98052,-93.28542,44.97497,-93.266684,casual
C2DC6B283111EE37,electric_bike,2020-11-03 16:39:58,2020-11-03 16:49:05,S 7th St & 5th Ave S,,Gateway Park,92,44.97,-93.27,44.9825315,-93.267511,member
2AA3B53E63F75D1D,electric_bike,2020-11-03 14:20:58,2020-11-03 14:55:25,W Lake of the Isles Pkwy & W 21st Street,805,Nicollet & Franklin,62,44.9614425,-93.30471316666667,44.963330166666665,-93.27795783333333,member
4B567BD7A0D62C58,classic_bike,2020-11-03 13:30:57,2020-11-03 13:46:42,MCAD,20,Lake of the Isles Park,806,44.957214,-93.274981,44.9514448,-93.3081972,member
59FD78287005DD61,classic_bike,2020-11-02 12:54:12,2020-11-02 13:01:30,15th Ave SE & SE 4th Street,209,McNamara Center,59,44.97995059557327,-93.23478698730469,44.9743,-93.22854,member
7B735FEF0472B6E7,classic_bike,2020-11-02 12:53:40,2020-11-02 12:53:45,15th Ave SE & SE 4th Street,209,15th Ave SE & SE 4th Street,209,44.97995059557327,-93.23478698730469,44.97995059557327,-93.23478698730469,member
24A3C07B90584BEF,classic_bike,2020-11-02 12:22:58,2020-11-02 12:30:08,McNamara Center,59,15th Ave SE & SE 4th Street,209,44.9743,-93.22854,44.97995059557327,-93.23478698730469,member
F74F616C0B8D78D6,electric_bike,2020-11-03 19:29:56,2020-11-03 19:40:59,Gateway Park,92,,,44.9826395,-93.26755,45.0,-93.27,member
48E968DF76CB7EF4,electric_bike,2020-11-03 23:58:35,2020-11-04 00:20:08,NE Water Street & NE 13th Ave,802,S 7th St & 5th Ave S,,44.99975883333333,-93.27322616666666,44.97,-93.27,member
1C4EFDA9B8CD11E8,classic_bike,2020-11-01 01:06:14,2020-11-01 01:22:11,15th Ave SE & SE 4th Street,209,Washington & Marquette,30,44.97995059557327,-93.23478698730469,44.98101454012148,-93.2668849825859,member
49B92855DD9CCCB0,docked_bike,2020-11-02 16:44:37,2020-11-02 17:16:41,West 34th Street  & Hennepin Ave S,75,West 34th Street  & Hennepin Ave S,75,44.941388,-93.298634,44.941388,-93.298634,casual
6DDFF46E9E9D8BE3,docked_bike,2020-11-01 14:10:45,2020-11-01 17:27:07,Washington & Cedar,17,6th Ave SE & University Ave,89,44.97344,-93.24748,44.983281,-93.24812,casual
38EB9219383F243C,docked_bike,2020-11-04 15:18:26,2020-11-04 16:51:37,W 36th Street & W Bde Maka Ska Parkway,168,W 36th Street & W Bde Maka Ska Parkway,168,44.937817,-93.320212,44.937817,-93.320212,casual
9D18BF5A113D32D9,docked_bike,2020-11-04 19:46:54,2020-11-04 19:56:00,Social Sciences,21,Social Sciences,21,44.970639,-93.243552,44.970639,-93.243552,casual
91AD4530B6BF361D,docked_bike,2020-11-03 16:13:25,2020-11-03 16:29:48,Boom Island Park,153,Boom Island Park,153,44.99254,-93.270256,44.99254,-93.270256,casual
43EF6FF192C20152,classic_bike,2020-11-02 07:53:27,2020-11-02 08:04:36,Dupont Ave S & 22nd Street,50,Lake Street & Humboldt,45,44.96144162045103,-93.29303517937659,44.94865,-93.30077,member
02A36A2A9779576D,classic_bike,2020-11-02 08:11:16,2020-11-02 08:22:36,YWCA Uptown,22,Dupont Ave S & 22nd Street,50,44.95131,-93.29853,44.96144162045103,-93.29303517937659,member
968BD579DABC509B,electric_bike,2020-11-03 14:47:32,2020-11-03 14:54:54,Walker Art Center,18,,,44.967229,-93.2885485,44.95,-93.29,member
D5D614ADBB5D93C3,electric_bike,2020-11-03 15:56:10,2020-11-03 16:07:21,,,W Lake of the Isles Pkwy & W 21st Street,805,44.95,-93.29,44.96144183333333,-93.30473516666666,member
6316F43AF0C5AA2E,electric_bike,2020-11-04 12:28:56,2020-11-04 12:32:55,26th Street & Lyndale,24,,,44.955505,-93.2883945,44.96,-93.29,member
2578B4921F6B6F96,classic_bike,2020-11-04 10:00:47,2020-11-04 10:06:22,Dupont Ave S & 22nd Street,50,YWCA Uptown,22,44.96144162045103,-93.29303517937659,44.95131,-93.29853,member
D9CA6C2C04E64508,classic_bike,2020-11-04 12:25:48,2020-11-04 12:28:41,Lyndale Ave S & W 29th Street,15,26th Street & Lyndale,24,44.94950363655845,-93.28822329640388,44.955653730924965,-93.28848481178284,member
043E8F12A60567CD,electric_bike,2020-11-04 17:02:04,2020-11-04 17:10:27,Plymouth Ave N &  N Oliver Ave,5,,,44.991429333333336,-93.3065295,44.97,-93.31,member
5D04E3637C2AEE01,electric_bike,2020-11-04 13:00:48,2020-11-04 13:11:49,,,Plymouth Ave N &  N Oliver Ave,5,44.96,-93.29,44.9913955,-93.3065855,member
30A4A8B583416424,classic_bike,2020-11-04 11:25:26,2020-11-04 11:34:53,YWCA Uptown,22,Lyndale Ave S & W 29th Street,15,44.95131,-93.29853,44.94950363655845,-93.28822329640388,member
098E4BFC599C3895,electric_bike,2020-11-04 18:00:44,2020-11-04 18:00:51,,,,,44.97,-93.31,44.97,-93.31,member
08A384E4E4182A60,electric_bike,2020-11-04 18:01:28,2020-11-04 18:09:59,,,Dupont Ave S & 22nd Street,50,44.97,-93.31,44.961423,-93.29304833333333,member
2092259D95EE5100,classic_bike,2020-11-03 18:22:35,2020-11-03 18:29:12,Nicollet Island,181,Mill City Quarter,212,44.985388,-93.26145,44.9805,-93.2618,member
041F65783F49E77F,classic_bike,2020-11-03 20:20:01,2020-11-03 20:50:37,Chicago Ave & S Washington Ave,145,Nicollet Island,181,44.977424322594445,-93.25676500797272,44.985388,-93.26145,member
189A26C95930EC30,classic_bike,2020-11-03 20:53:14,2020-11-03 21:04:44,Nicollet Island,181,Nicollet Island,181,44.985388,-93.26145,44.985388,-93.26145,member
ED1498B1BEDF13AE,electric_bike,2020-11-03 17:01:52,2020-11-03 17:17:28,,,,,45.0,-93.29,45.0,-93.27,member
53305862666B1488,classic_bike,2020-11-03 16:41:38,2020-11-03 17:07:43,N 26th Ave & Theodore Wirth Pkwy,839,N 26th Ave & Theodore Wirth Pkwy,839,45.0059236,-93.3164533,45.0059236,-93.3164533,member
989DD75F3FFF3D09,classic_bike,2020-11-04 11:19:56,2020-11-04 11:29:53,Lake of the Isles Park,806,Dupont Ave S & W 29th Street,162,44.9514448,-93.3081972,44.949699,-93.293129,member
B5F106614F74FABF,classic_bike,2020-11-02 19:51:08,2020-11-02 20:11:08,Mill City Quarter,212,6th Ave SE & University Ave,89,44.9805,-93.2618,44.983281,-93.24812,member
AF8FE75FD6D8FC53,docked_bike,2020-11-04 14:32:17,2020-11-04 15:12:05,Lakeside Center,90,Lakeside Center,90,44.948467,-93.317294,44.948467,-93.317294,casual
3671BEA9CC74A082,electric_bike,2020-11-04 17:36:26,2020-11-04 17:40:37,,,Hennepin & Laurel Ave,12,44.97,-93.27,44.97401216666667,-93.28275566666667,member
7C6A6FAE8BFF7014,docked_bike,2020-11-03 16:12:22,2020-11-03 16:35:46,4th Street S & 19th Ave,29,15th Ave SE & SE 4th Street,209,44.97003,-93.24519,44.979951,-93.234787,casual
E9F8FD7CB1974F86,docked_bike,2020-11-03 15:30:29,2020-11-03 16:12:48,Sanford Hall,186,Sanford Hall,186,44.980831,-93.240282,44.980831,-93.240282,casual
066E4EBD09670506,docked_bike,2020-11-04 16:08:33,2020-11-04 16:32:01,Lakeside Center,90,Lakeside Center,90,44.948467,-93.317294,44.948467,-93.317294,casual
CED8C16DB99E647F,docked_bike,2020-11-03 17:08:13,2020-11-03 17:37:25,Nicollet Island,181,Nicollet Island,181,44.985388,-93.26145,44.985388,-93.26145,casual
96B45F990F8B3843,classic_bike,2020-11-04 16:43:56,2020-11-04 16:50:11,Washington Ave SE & Union Street SE,116,15th Ave SE & SE 4th Street,209,44.97394,-93.2321,44.97995059557327,-93.23478698730469,member
2DD8495FDBC4F7AB,electric_bike,2020-11-04 10:08:43,2020-11-04 10:13:21,,,Washington Ave SE & Union Street SE,116,44.98,-93.24,44.97390466666667,-93.2324955,member
6471F62D5B214AC1,classic_bike,2020-11-01 16:40:34,2020-11-01 16:43:35,4th Street & 17th Ave SE,34,Civil Engineering,208,44.97913,-93.23189,44.976096,-93.231958,member
88142C0813F63934,classic_bike,2020-11-01 19:18:17,2020-11-01 19:21:15,Civil Engineering,208,4th Street & 17th Ave SE,34,44.976096,-93.231958,44.97913,-93.23189,member
64A989A857F83444,classic_bike,2020-11-03 14:12:54,2020-11-03 14:29:36,Lakeside Center,90,Lake of the Isles Park,806,44.94846716687744,-93.3172944188118,44.9514448,-93.3081972,member
5EF4B8E1B3A5749F,electric_bike,2020-11-03 16:04:12,2020-11-03 16:41:56,McNamara Center,59,McNamara Center,59,44.97428983333333,-93.22859216666667,44.974278166666664,-93.22859016666666,member
D9C0C5DA8870C4A9,electric_bike,2020-11-02 12:23:48,2020-11-02 12:33:49,Washington Ave SE & Union Street SE,116,Franklin & 28th Ave,47,44.97393866666667,-93.232062,44.9627755,-93.23085216666666,member
12AC7FB2A5B8B9C7,electric_bike,2020-11-02 13:54:44,2020-11-02 14:09:01,Franklin & 28th Ave,47,McNamara Center,59,44.962740833333335,-93.23085416666666,44.9741685,-93.228432,member
D8A6D98C554D1058,classic_bike,2020-11-03 17:57:53,2020-11-03 18:19:21,E 38th Street & 3rd Ave S,117,Nicollet & Franklin,62,44.93387867436845,-93.27260881662367,44.96342,-93.277939,member
05A7D1E9A02CE42D,docked_bike,2020-11-03 14:10:47,2020-11-03 14:35:11,W 36th Street & W Bde Maka Ska Parkway,168,W 36th Street & W Bde Maka Ska Parkway,168,44.937817,-93.320212,44.937817,-93.320212,casual
2824B07E3FC84B2F,electric_bike,2020-11-03 13:41:46,2020-11-03 14:14:40,46th Street Light Rail Station,150,Peavey Field Park,820,44.920295833333334,-93.219482,44.962331,-93.26275866666667,member
34E161AF563A623D,electric_bike,2020-11-03 13:38:06,2020-11-03 13:41:05,46th Street Light Rail Station,150,46th Street Light Rail Station,150,44.920385,-93.21956183333333,44.92039183333333,-93.21954483333333,member
E3738470274663F1,electric_bike,2020-11-01 03:35:49,2020-11-01 03:46:44,Nicollet Mall & 10th Street,41,E 26th St & 1st Ave S,,44.974067,-93.27443566666666,44.96,-93.28,member
63349EDDC6D5B9C9,electric_bike,2020-11-02 19:49:31,2020-11-02 19:56:32,,,,,44.99,-93.23,44.99,-93.23,member
6407C5753E6C0062,electric_bike,2020-11-03 15:54:38,2020-11-03 16:02:34,,,MCAD,20,44.96,-93.25,44.957090666666666,-93.2750865,member
7475D33A47693D5C,electric_bike,2020-11-03 09:49:39,2020-11-03 09:59:29,MCAD,20,,,44.95726766666667,-93.27499116666667,44.96,-93.25,member
2C77F6C185C7C1DE,classic_bike,2020-11-03 17:37:25,2020-11-03 17:55:03,Wirth Beach,68,N Washington Ave & 9th Ave N,67,44.9798,-93.322066,44.98990925106774,-93.27978774905205,member
A150AB0933084323,classic_bike,2020-11-03 08:01:41,2020-11-03 08:17:15,Dupont Ave S & 22nd Street,50,Cedar Lake Point Beach,801,44.96144162045103,-93.29303517937659,44.9611065,-93.3247347,member
ED05EADE0F0D6268,classic_bike,2020-11-02 20:37:23,2020-11-02 20:55:29,Bassetts Creek Park,860,Walker Art Center,18,44.979574,-93.31236,44.967238414605504,-93.28849822282791,member
8AA8F456C5B65DCB,electric_bike,2020-11-04 16:12:31,2020-11-04 16:12:37,,,,,44.96,-93.25,44.96,-93.25,member
0507F03F7907F0CB,electric_bike,2020-11-04 16:13:17,2020-11-04 16:20:23,,,MCAD,20,44.96,-93.25,44.957149,-93.27503333333334,member
55724A39AEFCAC24,electric_bike,2020-11-04 09:55:43,2020-11-04 10:05:09,MCAD,20,,,44.95722933333333,-93.27502816666667,44.96,-93.25,member
AFE76F68EC2C8322,classic_bike,2020-11-02 08:37:42,2020-11-02 08:54:38,Dupont Ave S & 22nd Street,50,Cedar Lake Point Beach,801,44.96144162045103,-93.29303517937659,44.9611065,-93.3247347,member
E9904DD8A260F698,electric_bike,2020-11-01 13:09:16,2020-11-01 13:27:48,MCAD,20,,,44.95725233333334,-93.27503016666667,44.95,-93.29,member
